"clst_id","x1","x2","x3","bld","total","age_1","age_2","age_3","age_4","age_5","age_6","age_7","age_8","age_9","age_10","age_11","age_12","total2","fage_1","fage_2","fage_3","fage_4","fage_5","fage_6","fage_7","fage_8","fage_9","fage_10","fage_11","fage_12","mage_1","mage_2","mage_3","mage_4","mage_5","mage_6","mage_7","mage_8","mage_9","mage_10","mage_11","mage_12","lon","lat"
666,0.483444477563938,0.462018618709455,0.590126361700528,250,5012,343,370,724,720,536,718,549,359,251,188,125,129,5012,161,211,371,394,297,387,290,186,130,99,68,68,182,159,353,326,239,331,259,173,121,89,57,61,0.1833333333335,0.25
667,0.457450109047005,0.4738372548905,0.574014540409288,264,4408,297,340,642,608,481,616,504,307,207,178,113,115,4408,162,175,336,310,259,330,265,165,114,95,62,63,135,165,306,298,222,286,239,142,93,83,51,52,0.2166666666665,0.25
668,0.514377936583626,0.438457401614145,0.438485117802873,213,2811,203,222,374,392,306,407,329,208,125,95,77,73,2811,97,111,187,190,157,209,169,99,70,50,41,38,106,111,187,202,149,198,160,109,55,45,36,35,0.25,0.25
669,0.499867059263032,0.414196805465569,0.616551184576691,237,3692,230,259,516,559,369,577,410,288,189,137,80,78,3692,123,131,280,284,191,313,215,151,101,73,41,41,107,128,236,275,178,264,195,137,88,64,39,37,0.2833333333335,0.25
670,0.435018688394776,0.400935981496964,0.598108506047879,233,2912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3166666666665,0.25
671,0.470721303155695,0.474250147985572,0.473207747426534,250,5910,432,392,849,870,661,842,644,437,277,203,134,169,5910,220,199,463,461,354,434,334,241,148,112,76,85,212,193,386,409,307,408,310,196,129,91,58,84,0.35,0.25
672,0.500136047828587,0.513241147743736,0.572642575725267,282,13134,961,971,1935,1833,1419,1881,1421,999,633,446,300,335,13134,490,539,989,990,740,926,734,522,327,247,150,189,471,432,946,843,679,955,687,477,306,199,150,146,0.3833333333335,0.25
673,0.435394332117945,0.454163707050373,0.404655369190353,222,11701,828,845,1635,1724,1291,1704,1267,844,586,422,277,278,11701,424,452,933,897,652,948,660,433,281,242,143,147,404,393,702,827,639,756,607,411,305,180,134,131,0.4166666666665,0.25
674,0.491209643527098,0.465168460135751,0.367750027159018,239,10662,735,752,1530,1602,1186,1552,1123,756,510,415,247,254,10662,402,389,790,824,598,809,616,412,278,222,138,141,333,363,740,778,588,743,507,344,232,193,109,113,0.45,0.25
675,0.513549479335866,0.498636270518039,0.455682839286082,269,15510,1098,1097,2159,2334,1692,2173,1760,1136,723,557,392,389,15510,559,583,1094,1167,856,1126,895,607,385,286,203,214,539,514,1065,1167,836,1047,865,529,338,271,189,175,0.4833333333335,0.25
676,0.502148351024722,0.357022381501972,0.644070918675156,273,17218,1199,1240,2553,2458,1831,2582,1873,1182,863,609,400,428,17218,640,667,1421,1249,955,1354,940,604,444,306,196,224,559,573,1132,1209,876,1228,933,578,419,303,204,204,0.5166666666665,0.25
677,0.524252082946514,0.510187568568201,0.509943143578364,249,16934,1188,1322,2450,2404,1835,2450,1851,1213,817,597,402,405,16934,688,713,1328,1367,982,1292,968,606,432,327,212,206,500,609,1122,1037,853,1158,883,607,385,270,190,199,0.55,0.25
678,0.543849383097618,0.448354382352493,0.529088811309267,280,22190,1554,1621,3356,3120,2438,3153,2416,1608,1034,821,551,518,22190,807,885,1802,1730,1255,1749,1264,824,500,404,283,265,747,736,1554,1390,1183,1404,1152,784,534,417,268,253,0.5833333333335,0.25
679,0.461373137494373,0.478940694966619,0.594211783985714,283,38397,2797,2755,5617,5546,4109,5509,4178,2751,1875,1390,896,974,38397,1606,1421,2964,2756,2276,2954,2124,1410,937,699,416,512,1191,1334,2653,2790,1833,2555,2054,1341,938,691,480,462,0.6166666666665,0.25
680,0.424729381483511,0.480337550059319,0.494408998060793,230,39442,2954,2830,5654,5800,4235,5707,4241,2828,1904,1482,947,860,39442,1617,1528,3089,2961,2150,2968,2205,1550,1017,807,494,449,1337,1302,2565,2839,2085,2739,2036,1278,887,675,453,411,0.65,0.25
681,0.446858219068749,0.475461615152133,0.595888895648061,280,42346,2926,3035,6224,6144,4629,6121,4546,3061,2041,1550,1014,1055,42346,1572,1609,3242,2872,2426,3226,2303,1660,981,824,551,531,1354,1426,2982,3272,2203,2895,2243,1401,1060,726,463,524,0.6833333333335,0.25
682,0.52083932769376,0.505323839099198,0.514754207551829,306,44311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7166666666665,0.25
683,0.4550964824195,0.463035954835983,0.426567924447164,216,31365,2221,2315,4618,4579,3398,4531,3321,2256,1512,1108,745,761,31365,1126,1175,2394,2218,1946,2300,1750,1294,819,642,400,423,1095,1140,2224,2361,1452,2231,1571,962,693,466,345,338,0.75,0.25
684,0.5116935707198,0.476536597824067,0.551672508362148,275,29892,2029,2138,4311,4362,3219,4346,3305,2222,1443,1097,718,702,29892,1077,1189,2228,2255,1781,2301,1844,1025,728,560,351,389,952,949,2083,2107,1438,2045,1461,1197,715,537,367,313,0.7833333333335,0.25
685,0.441450779464172,0.433333654748667,0.433721314887987,216,13315,968,1003,1950,1861,1425,1929,1467,1017,624,411,343,317,13315,504,569,1018,979,769,1017,815,561,303,205,185,165,464,434,932,882,656,912,652,456,321,206,158,152,0.8166666666665,0.25
686,0.423318184314791,0.47901380227947,0.444843709321024,229,14601,1059,1108,2076,2140,1557,2052,1637,1035,678,521,334,404,14601,588,634,1069,1150,799,1049,870,557,355,267,167,208,471,474,1007,990,758,1003,767,478,323,254,167,196,0.85,0.25
687,0.483688395691243,0.465460057298102,0.444885936102376,259,14320,1017,1069,2099,2048,1561,2111,1527,973,731,490,373,321,14320,525,535,1107,1109,848,1156,826,544,388,244,194,170,492,534,992,939,713,955,701,429,343,246,179,151,0.8833333333335,0.25
688,0.477417000421858,0.504685296490716,0.319465175091947,245,11007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9166666666665,0.25
689,0.491874184351904,0.39965372432503,0.429003067680522,208,9988,729,665,1457,1437,1122,1443,1039,726,518,352,245,255,9988,407,367,796,781,574,767,524,376,275,192,125,125,322,298,661,656,548,676,515,350,243,160,120,130,0.95,0.25
690,0.507193382743435,0.399389400493438,0.469426703139099,233,13269,948,1000,1946,1887,1404,1856,1443,1021,623,493,315,333,13269,440,492,1095,962,762,898,729,561,311,264,169,180,508,508,851,925,642,958,714,460,312,229,146,153,0.9833333333335,0.25
691,0.448864233024121,0.432792216623415,0.503607907033169,233,46031,3419,3305,6546,6632,4973,6748,5062,3319,2205,1636,1117,1069,46031,1731,1600,3582,3652,2580,3629,2465,1830,1179,856,598,573,1688,1705,2964,2980,2393,3119,2597,1489,1026,780,519,496,0.0166666666665,0.2166666666665
692,0.448637122195987,0.482146202995189,0.565549310852876,283,43994,3107,3176,6250,6303,4827,6388,4767,3247,2146,1573,1092,1118,43994,1761,1763,3110,3556,2572,3305,2551,1712,1093,852,540,567,1346,1413,3140,2747,2255,3083,2216,1535,1053,721,552,551,0.05,0.2166666666665
693,0.511850010020857,0.505020707517241,0.464022704364088,260,20150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0833333333335,0.2166666666665
694,0.450444119859865,0.457891893671513,0.473539048631043,242,9667,695,722,1331,1432,1105,1397,1037,716,438,352,212,230,9667,350,374,694,784,561,697,542,375,237,181,111,112,345,348,637,648,544,700,495,341,201,171,101,118,0.1166666666665,0.2166666666665
695,0.534576803521873,0.533653403749572,0.387954854241709,246,5435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.2166666666665
696,0.44817675807486,0.45836661340503,0.516119982024458,269,4192,331,283,608,610,470,594,421,335,201,145,87,107,4192,175,156,296,339,246,307,218,179,102,77,47,58,156,127,312,271,224,287,203,156,99,68,40,49,0.1833333333335,0.2166666666665
697,0.493849372913504,0.471821915706223,0.477544355332928,244,4366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2166666666665,0.2166666666665
698,0.497933852791266,0.47027127212761,0.471384238975684,230,4274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.2166666666665
699,0.520881937789446,0.441444530190921,0.433269331390447,231,3359,241,245,487,460,364,495,402,235,162,125,72,71,3359,131,125,262,260,188,270,212,126,89,63,38,40,110,120,225,200,176,225,190,109,73,62,34,31,0.2833333333335,0.2166666666665
700,0.462835283975683,0.46013083353293,0.474486950914449,226,2927,191,205,438,443,329,400,310,189,152,119,72,79,2927,102,104,216,234,169,207,170,102,81,61,37,41,89,101,222,209,160,193,140,87,71,58,35,38,0.3166666666665,0.2166666666665
701,0.450342824638851,0.488621249430067,0.530982891184517,254,6393,460,465,931,934,690,912,695,451,304,218,168,165,6393,231,254,466,504,357,495,379,236,153,117,89,90,229,211,465,430,333,417,316,215,151,101,79,75,0.35,0.2166666666665
702,0.500757271911784,0.500923574107605,0.486057581824291,242,9168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3833333333335,0.2166666666665
703,0.47325377637382,0.47084054081591,0.471424810665068,212,12229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4166666666665,0.2166666666665
704,0.541332131206968,0.482460542095293,0.587335751393127,278,15567,1174,1138,2225,2300,1705,2271,1605,1071,753,571,365,389,15567,583,605,1176,1105,941,1255,852,582,402,307,195,212,591,533,1049,1195,764,1016,753,489,351,264,170,177,0.45,0.2166666666665
705,0.464047353365016,0.458142044953955,0.57944349130644,253,16152,1128,1195,2340,2328,1754,2372,1739,1190,808,586,357,355,16152,623,674,1191,1296,941,1271,927,665,433,313,180,186,505,521,1149,1032,813,1101,812,525,375,273,177,169,0.4833333333335,0.2166666666665
706,0.472324819500287,0.440350088418134,0.507635650477386,266,16242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5166666666665,0.2166666666665
707,0.539385550434151,0.520951576391416,0.480102098165598,302,20104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.2166666666665
708,0.484506151499333,0.412248678303254,0.518195523497539,253,28321,2103,2058,3966,3995,3104,4147,3086,2110,1338,988,742,684,28321,1135,1152,2180,2065,1666,2059,1562,1177,703,521,378,320,968,906,1786,1930,1438,2088,1524,933,635,467,364,364,0.5833333333335,0.2166666666665
709,0.465023027031679,0.444395319280163,0.451047655678913,262,37800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6166666666665,0.2166666666665
710,0.46613396977647,0.459691719379528,0.409665060962912,229,45878,3430,3270,6654,6625,4999,6531,4973,3353,2186,1625,1150,1082,45878,1693,1777,3765,3355,2698,3435,2584,1700,1135,870,585,606,1737,1493,2889,3270,2301,3096,2389,1653,1051,755,565,476,0.65,0.2166666666665
711,0.430321864985912,0.503952465522639,0.357434172964823,237,41592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6833333333335,0.2166666666665
712,0.480789399099567,0.426080734719557,0.421047520717905,280,45934,3287,3315,6752,6504,4986,6783,4782,3368,2309,1678,1075,1095,45934,1652,1721,3570,3770,2557,3702,2504,1737,1127,908,556,586,1635,1594,3182,2734,2429,3081,2278,1631,1182,770,519,509,0.7166666666665,0.2166666666665
713,0.448934344101916,0.491095459736542,0.577058471284542,288,37243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.2166666666665
714,0.488044144130492,0.449476644600292,0.551835942667925,248,20982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7833333333335,0.2166666666665
715,0.481581287621046,0.588916698068477,0.465886377141363,238,13662,1018,1005,1962,1990,1454,1929,1493,1003,618,497,322,371,13662,567,529,1008,1044,802,1001,760,542,326,237,179,188,451,476,954,946,652,928,733,461,292,260,143,183,0.8166666666665,0.2166666666665
716,0.521885315121935,0.413707417634703,0.509948858762904,256,8255,566,635,1201,1229,890,1193,887,557,398,292,210,197,8255,278,327,623,654,435,652,463,296,216,154,103,101,288,308,578,575,455,541,424,261,182,138,107,96,0.85,0.2166666666665
717,0.415577068096258,0.483801205249939,0.69283844636256,276,13069,931,988,1912,1861,1421,1898,1333,938,636,501,326,324,13069,503,493,1030,980,745,1015,704,516,320,273,165,171,428,495,882,881,676,883,629,422,316,228,161,153,0.8833333333335,0.2166666666665
718,0.486532941266294,0.523522450710958,0.528669383840237,250,11896,921,901,1710,1754,1305,1660,1294,892,525,415,266,253,11896,486,486,902,889,690,850,661,499,272,207,138,131,435,415,808,865,615,810,633,393,253,208,128,122,0.9166666666665,0.2166666666665
719,0.454676429376121,0.497759530966231,0.469362971807387,239,11519,849,883,1727,1600,1220,1672,1190,824,540,445,278,291,11519,434,438,855,833,650,913,625,416,264,231,156,158,415,445,872,767,570,759,565,408,276,214,122,133,0.95,0.2166666666665
720,0.453951935138359,0.487102901063923,0.372093833791336,221,11944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9833333333335,0.2166666666665
721,0.511944501033855,0.487953184879044,0.474716292676971,283,52944,3891,3857,7620,7681,5835,7594,5707,3904,2492,1851,1289,1223,52944,1926,2064,3930,3843,2828,3755,3063,2121,1379,938,644,602,1965,1793,3690,3838,3007,3839,2644,1783,1113,913,645,621,0.0166666666665,0.1833333333335
722,0.46893979190437,0.456676163890141,0.457386579743717,255,32305,2337,2319,4665,4741,3476,4707,3400,2293,1591,1222,752,802,32305,1234,1209,2284,2392,1735,2453,1772,1224,877,618,416,383,1103,1110,2381,2349,1741,2254,1628,1069,714,604,336,419,0.05,0.1833333333335
723,0.442462198826203,0.389395582776115,0.548101788475665,230,16024,1193,1153,2336,2294,1643,2276,1781,1141,819,600,380,408,16024,601,594,1233,1170,853,1145,966,560,424,305,210,215,592,559,1103,1124,790,1131,815,581,395,295,170,193,0.0833333333335,0.1833333333335
724,0.497349868334719,0.480781319926069,0.361096419405301,219,8075,597,607,1146,1195,848,1127,877,618,392,293,189,186,8075,323,336,629,659,438,634,460,302,210,158,104,98,274,271,517,536,410,493,417,316,182,135,85,88,0.1166666666665,0.1833333333335
725,0.519987537555358,0.420818180602443,0.501346276249398,230,6742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.1833333333335
726,0.45965556166545,0.404923655308701,0.459883258580141,233,4144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1833333333335,0.1833333333335
727,0.514214303437675,0.436914042347351,0.59224563206421,253,5571,393,429,775,836,573,836,601,386,258,196,149,139,5571,207,219,403,431,304,420,301,201,135,99,76,75,186,210,372,405,269,416,300,185,123,97,73,64,0.2166666666665,0.1833333333335
728,0.498343173793434,0.481850862345812,0.538101917343293,259,4140,289,278,601,592,468,574,500,286,203,151,108,90,4140,151,145,323,304,248,298,257,140,106,85,56,46,138,133,278,288,220,276,243,146,97,66,52,44,0.25,0.1833333333335
729,0.498389904918891,0.478953813833892,0.496574518006106,265,2984,233,205,420,396,327,420,351,233,151,108,65,75,2984,128,104,223,213,169,215,182,123,82,57,33,38,105,101,197,183,158,205,169,110,69,51,32,37,0.2833333333335,0.1833333333335
730,0.498469684842258,0.383197880650237,0.471411752997561,213,3273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3166666666665,0.1833333333335
731,0.454905508490529,0.482463555241772,0.430613441016545,217,4309,291,312,569,610,496,659,455,320,219,179,100,99,4309,162,156,278,322,248,357,238,159,120,98,51,49,129,156,291,288,248,302,217,161,99,81,49,50,0.35,0.1833333333335
732,0.492364813894267,0.471821318081679,0.566678342075402,263,9208,636,660,1322,1349,970,1313,1071,664,460,347,209,207,9208,341,350,706,707,495,658,554,364,231,173,113,111,295,310,616,642,475,655,517,300,229,174,96,96,0.3833333333335,0.1833333333335
733,0.472343994397239,0.428998826687722,0.405320235111953,239,10113,735,717,1507,1457,1093,1448,1070,763,499,353,226,245,10113,392,370,795,817,567,760,550,403,271,190,117,135,343,347,712,640,526,688,520,360,228,163,109,110,0.4166666666665,0.1833333333335
734,0.450337379335728,0.511952917968792,0.639673697563184,276,19885,1435,1455,2840,2891,2178,2851,2115,1387,972,738,546,477,19885,765,734,1529,1485,1103,1463,1116,731,491,376,290,257,670,721,1311,1406,1075,1388,999,656,481,362,256,220,0.45,0.1833333333335
735,0.454437534770597,0.508240608136767,0.407354339336582,234,14103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4833333333335,0.1833333333335
736,0.481331621681589,0.473401607717408,0.520452445261181,253,18816,1345,1344,2709,2784,2078,2681,2022,1377,906,669,444,457,18816,666,717,1517,1431,1037,1523,1127,769,473,365,229,236,679,627,1192,1353,1041,1158,895,608,433,304,215,221,0.5166666666665,0.1833333333335
737,0.516773725561817,0.452784861876367,0.417411771446593,263,19738,1380,1473,2882,2863,2109,2872,2138,1394,974,749,415,489,19738,725,800,1488,1523,1154,1451,1082,787,476,390,225,271,655,673,1394,1340,955,1421,1056,607,498,359,190,218,0.55,0.1833333333335
738,0.49713877228485,0.440813631952481,0.500793148897835,250,30170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5833333333335,0.1833333333335
739,0.507239192037838,0.482986338818652,0.529422081078712,279,50479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6166666666665,0.1833333333335
740,0.414695440454286,0.415080854594353,0.50223559183435,263,60046,4416,4324,8506,8549,6525,8689,6669,4261,2977,2132,1566,1432,60046,2226,2286,4250,4559,3450,4522,3416,2069,1538,1125,793,769,2190,2038,4256,3990,3075,4167,3253,2192,1439,1007,773,663,0.65,0.1833333333335
741,0.488075970352167,0.459536710357619,0.50071760730473,278,56164,3974,4046,8101,8176,6213,8068,6098,3933,2748,2049,1388,1370,56164,2018,2191,4138,4462,3573,4348,3351,1980,1453,1052,695,729,1956,1855,3963,3714,2640,3720,2747,1953,1295,997,693,641,0.6833333333335,0.1833333333335
742,0.510222502250941,0.450238925635665,0.463990962779116,264,34098,2428,2569,4884,4933,3718,4830,3731,2494,1715,1205,792,799,34098,1262,1361,2630,2635,1929,2401,1992,1210,832,604,431,417,1166,1208,2254,2298,1789,2429,1739,1284,883,601,361,382,0.7166666666665,0.1833333333335
743,0.422020134384194,0.478600222955655,0.380866566252095,200,13394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.1833333333335
744,0.536855727985243,0.491046323765177,0.545499065545307,285,13329,937,1035,1852,1979,1430,1921,1428,934,700,468,316,329,13329,493,508,972,1062,724,981,755,456,346,236,165,166,444,527,880,917,706,940,673,478,354,232,151,163,0.7833333333335,0.1833333333335
745,0.420174186802075,0.465006325151864,0.454154472153454,219,6662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8166666666665,0.1833333333335
746,0.470431545642436,0.471085058856909,0.561883938573234,236,6052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0.1833333333335
747,0.453373554848358,0.431098142308489,0.592889430353387,256,4900,356,344,740,715,520,673,533,365,255,154,130,115,4900,177,185,400,379,272,348,275,190,139,82,65,60,179,159,340,336,248,325,258,175,116,72,65,55,0.8833333333335,0.1833333333335
748,0.467495258927188,0.466857292705906,0.495896256897624,235,5789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9166666666665,0.1833333333335
749,0.53830045049594,0.479496605144455,0.469526182581843,273,6708,518,481,953,943,750,983,729,494,331,242,144,140,6708,278,240,519,522,373,490,369,260,171,130,71,67,240,241,434,421,377,493,360,234,160,112,73,73,0.95,0.1833333333335
750,0.512617436404854,0.404808837264458,0.410889715710719,229,4921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9833333333335,0.1833333333335
751,0.443979535314942,0.460219339148675,0.471611480827274,271,35070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0166666666665,0.15
752,0.461631397325751,0.457383348503791,0.433750648840111,254,24740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.15
753,0.421141650578615,0.505973046179837,0.468395274472433,230,18026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0833333333335,0.15
754,0.470796764164773,0.45551951886854,0.538625880420966,250,12650,936,908,1747,1777,1364,1862,1439,944,600,461,301,311,12650,502,479,991,900,743,916,740,481,351,254,155,167,434,429,756,877,621,946,699,463,249,207,146,144,0.1166666666665,0.15
755,0.492549865462057,0.448165378166897,0.526671485233308,221,8743,636,622,1248,1291,947,1301,972,619,404,299,212,192,8743,318,341,653,716,496,674,521,337,209,151,114,111,318,281,595,575,451,627,451,282,195,148,98,81,0.15,0.15
756,0.449026017171091,0.4822767893534,0.449016977093203,254,5690,441,399,822,817,614,836,600,390,284,233,134,120,5690,235,215,402,435,328,456,337,205,156,131,78,64,206,184,420,382,286,380,263,185,128,102,56,56,0.1833333333335,0.15
757,0.448088782216243,0.50822512855896,0.492635962329371,253,5559,421,398,813,780,600,809,560,414,258,214,155,137,5559,230,207,412,391,317,420,283,219,125,106,77,76,191,191,401,389,283,389,277,195,133,108,78,61,0.2166666666665,0.15
758,0.487843676114846,0.440443683340178,0.572337015520449,218,4432,332,284,631,648,480,655,515,306,194,161,126,100,4432,180,143,341,338,254,316,274,165,99,86,66,51,152,141,290,310,226,339,241,141,95,75,60,49,0.25,0.15
759,0.445061205760055,0.442914055598638,0.46225527806903,222,3031,221,195,454,419,338,440,328,219,149,130,69,69,3031,107,94,237,208,171,238,163,118,74,66,39,36,114,101,217,211,167,202,165,101,75,64,30,33,0.2833333333335,0.15
760,0.467056601063096,0.415735754566829,0.644902950275076,242,4383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3166666666665,0.15
761,0.445505199411156,0.478080965993086,0.448264718695991,230,4462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.15
762,0.475092814134985,0.415443151877292,0.456891284487544,241,8290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3833333333335,0.15
763,0.486859033836997,0.434051931528688,0.473532296391082,233,11163,866,769,1603,1581,1222,1614,1246,817,486,419,277,263,11163,432,426,874,842,637,845,691,403,256,212,145,136,434,343,729,739,585,769,555,414,230,207,132,127,0.4166666666665,0.15
764,0.444466980989373,0.469568502902399,0.543757963845737,247,19178,1346,1382,2658,2806,2123,2800,2085,1408,934,687,514,435,19178,741,733,1424,1497,1091,1355,1013,725,506,369,275,238,605,649,1234,1309,1032,1445,1072,683,428,318,239,197,0.45,0.15
